idUser,nameUser,snameUser,age,totalSpent,emailUser,phoneNumb,gender,fk_user_to_role,History,registerDate
2943,Brian,Randall,70,8883.5,BrianRandall9gmail.com,(+380)-38-254-1843,1,3,The unregistered user made sales for price: 8883.5 ? ,12/14/2009
2944,Joshua,French,82,7538.6,JoshuaFrench7gmail.com,(+380)-98-385-6397,0,2,The registered user made  3 sales for last 1 month. Total price: 7538.6 ? ,9/9/2006
2945,Robert,Dawson,70,4471.1,RobertDawson9gmail.com,(+380)-97-293-9744,1,2,The registered user made  3 sales for last 3 month. Total price: 4471.1 ? ,10/20/2011
2946,Herbert,Lloyd,30,3396.5,HerbertLloyd8gmail.com,(+380)-52-327-8329,0,2,The registered user made  5 sales for last 4 month. Total price: 3396.5 ? ,4/21/2012
2947,Peter,Gregory,92,990.4,PeterGregory5gmail.com,(+380)-67-539-5938,0,2,The registered user made  5 sales for last 7 month. Total price: 990.4 ? ,1/10/2019
2948,Matthew,Walker,94,1435.6,MatthewWalker3gmail.com,(+380)-36-289-1473,1,2,The registered user made  0 sales for last 6 month. Total price: 1435.6 ? ,4/10/2016
2949,Lesley,Dalton,47,3068.6,LesleyDalton8gmail.com,(+380)-21-415-6428,0,2,The registered user made  5 sales for last 8 month. Total price: 3068.6 ? ,3/6/2000
2950,Adrian,Stokes,21,7259.2,AdrianStokes8gmail.com,(+380)-27-538-5939,0,2,The registered user made  1 sales for last 10 month. Total price: 7259.2 ? ,7/17/2015
2951,Charles,Fitzgerald?,20,6871.2,CharlesFitzgerald?7gmail.com,(+380)-93-775-7598,1,2,The registered user made  4 sales for last 4 month. Total price: 6871.2 ? ,1/17/2013
2952,Shannon,Powell,78,2681.3,ShannonPowell3gmail.com,(+380)-17-697-5126,1,2,The registered user made  4 sales for last 7 month. Total price: 2681.3 ? ,1/22/2016
2953,Daniel,Underwood,56,7866.5,DanielUnderwood3gmail.com,(+380)-77-542-3132,0,3,The unregistered user made sales for price: 7866.5 ? ,4/8/2010
2954,Brian,Norton,50,7369.6,BrianNorton2gmail.com,(+380)-76-194-1219,0,3,The unregistered user made sales for price: 7369.6 ? ,8/21/2015
2955,Christopher,Hampton,65,3135.5,ChristopherHampton1gmail.com,(+380)-61-282-2538,1,3,The unregistered user made sales for price: 3135.5 ? ,1/28/2012
2956,Jack,Parks,57,4105.6,JackParks3gmail.com,(+380)-47-674-2324,0,2,The registered user made  8 sales for last 8 month. Total price: 4105.6 ? ,4/11/2008
2957,Mervin,Joseph,84,5372.8,MervinJoseph9gmail.com,(+380)-95-356-3989,0,3,The unregistered user made sales for price: 5372.8 ? ,6/19/2009
2958,Julian,McCoy,88,1165.5,JulianMcCoy5gmail.com,(+380)-34-738-9311,1,3,The unregistered user made sales for price: 1165.5 ? ,3/5/2001
2959,Jason,Thornton,25,9458.8,JasonThornton4gmail.com,(+380)-83-377-7234,1,2,The registered user made  7 sales for last 7 month. Total price: 9458.8 ? ,4/17/2012
2960,Earl,Wright,19,6367.4,EarlWright9gmail.com,(+380)-97-662-1662,0,2,The registered user made  1 sales for last 2 month. Total price: 6367.4 ? ,1/25/2013
2961,Joseph,Owen,75,7036.4,JosephOwen7gmail.com,(+380)-92-323-1729,0,2,The registered user made  1 sales for last 3 month. Total price: 7036.4 ? ,11/17/2018
2962,Colin,Ryan,58,3879.6,ColinRyan3gmail.com,(+380)-57-966-7685,0,2,The registered user made  8 sales for last 5 month. Total price: 3879.6 ? ,3/7/2017
2963,Edward,Matthews,65,8222.2,EdwardMatthews6gmail.com,(+380)-51-491-7928,0,2,The registered user made  1 sales for last 2 month. Total price: 8222.2 ? ,5/23/2019
2964,David,Rodgers,47,5349.2,DavidRodgers8gmail.com,(+380)-99-233-3239,1,2,The registered user made  6 sales for last 8 month. Total price: 5349.2 ? ,12/5/2004
2965,Gavin,Cook,88,4790.9,GavinCook1gmail.com,(+380)-72-445-8139,0,3,The unregistered user made sales for price: 4790.9 ? ,11/19/2001
2966,Harry,Floyd,32,4617.5,HarryFloyd1gmail.com,(+380)-59-964-8621,1,2,The registered user made  9 sales for last 7 month. Total price: 4617.5 ? ,6/24/2001
2967,David,Morton,18,3781.1,DavidMorton5gmail.com,(+380)-99-691-6265,0,2,The registered user made  10 sales for last 2 month. Total price: 3781.1 ? ,3/1/2006
2968,Julius,Paul,42,1369.3,JuliusPaul7gmail.com,(+380)-11-938-2786,1,2,The registered user made  9 sales for last 1 month. Total price: 1369.3 ? ,9/23/2001
2969,John,Newman,19,922.4,JohnNewman6gmail.com,(+380)-69-198-6196,0,2,The registered user made  2 sales for last 10 month. Total price: 922.4 ? ,8/11/2020
2970,Denis,Wiggins,77,3608.9,DenisWiggins7gmail.com,(+380)-35-841-7546,0,3,The unregistered user made sales for price: 3608.9 ? ,8/17/2002
2971,Robert,Bryant,87,1053.1,RobertBryant2gmail.com,(+380)-27-392-6429,1,2,The registered user made  10 sales for last 8 month. Total price: 1053.1 ? ,10/19/2007
2972,Matthew,Weaver,62,1717.5,MatthewWeaver3gmail.com,(+380)-51-418-5512,1,3,The unregistered user made sales for price: 1717.5 ? ,2/22/2000
2973,Leo,Small,27,6316.2,LeoSmall3gmail.com,(+380)-54-154-5354,1,2,The registered user made  9 sales for last 7 month. Total price: 6316.2 ? ,1/25/2011
2974,Roger,White,71,3102.2,RogerWhite8gmail.com,(+380)-26-752-9117,1,2,The registered user made  3 sales for last 4 month. Total price: 3102.2 ? ,5/9/2014
2975,Allan,Sharp,37,4569.5,AllanSharp9gmail.com,(+380)-55-559-9319,1,2,The registered user made  8 sales for last 5 month. Total price: 4569.5 ? ,5/21/2005
2976,Robert,Ford,57,5919.5,RobertFord6gmail.com,(+380)-42-349-3396,0,3,The unregistered user made sales for price: 5919.5 ? ,8/5/2014
2977,Walter,Harvey,55,1665.4,WalterHarvey2gmail.com,(+380)-18-461-7936,0,2,The registered user made  5 sales for last 9 month. Total price: 1665.4 ? ,7/12/2004
2978,Miles,Pitts,66,1013.3,MilesPitts1gmail.com,(+380)-51-581-1827,1,3,The unregistered user made sales for price: 1013.3 ? ,9/13/2013
2979,Hubert,Hunter,17,7892.6,HubertHunter4gmail.com,(+380)-49-561-9196,0,3,The unregistered user made sales for price: 7892.6 ? ,3/5/2019
2980,Jack,Mosley,78,5648.2,JackMosley1gmail.com,(+380)-79-425-9535,0,2,The registered user made  1 sales for last 3 month. Total price: 5648.2 ? ,12/26/2002
2981,Horatio,Boyd,91,6015.3,HoratioBoyd7gmail.com,(+380)-47-437-3547,0,2,The registered user made  4 sales for last 9 month. Total price: 6015.3 ? ,3/23/2015
2982,Chester,Barnett,23,2033.3,ChesterBarnett5gmail.com,(+380)-99-891-9569,0,3,The unregistered user made sales for price: 2033.3 ? ,4/28/2012
2983,Gerald,Russell,95,2283.9,GeraldRussell1gmail.com,(+380)-82-898-6573,1,3,The unregistered user made sales for price: 2283.9 ? ,1/4/2001
2984,Wesley,Gilmore,92,4928.3,WesleyGilmore6gmail.com,(+380)-49-838-3479,0,3,The unregistered user made sales for price: 4928.3 ? ,12/2/2015
2985,Brian,Hamilton,94,2377.9,BrianHamilton5gmail.com,(+380)-19-349-3745,1,3,The unregistered user made sales for price: 2377.9 ? ,10/25/2010
2986,Brian,Lewis,20,2525.7,BrianLewis1gmail.com,(+380)-99-579-7257,0,2,The registered user made  0 sales for last 6 month. Total price: 2525.7 ? ,11/15/2016
2987,Ethan,McKinney,32,1219.6,EthanMcKinney7gmail.com,(+380)-86-152-6557,1,2,The registered user made  1 sales for last 11 month. Total price: 1219.6 ? ,9/23/2005
2988,Nelson,Merritt,40,6750.9,NelsonMerritt6gmail.com,(+380)-88-677-7319,1,3,The unregistered user made sales for price: 6750.9 ? ,6/20/2003
2989,Joshua,Robbins,92,2794.8,JoshuaRobbins7gmail.com,(+380)-53-381-4269,1,2,The registered user made  1 sales for last 12 month. Total price: 2794.8 ? ,10/27/2009
2990,Peregrine,Glenn,41,1111.7,PeregrineGlenn4gmail.com,(+380)-59-212-4624,1,2,The registered user made  0 sales for last 7 month. Total price: 1111.7 ? ,4/1/2012
2991,Clifford,Pope,16,1995.4,CliffordPope8gmail.com,(+380)-57-858-2567,1,2,The registered user made  10 sales for last 2 month. Total price: 1995.4 ? ,4/16/2004
2992,George,Simpson,44,7998.8,GeorgeSimpson7gmail.com,(+380)-17-126-2426,1,3,The unregistered user made sales for price: 7998.8 ? ,12/13/2012
2993,Richard,Jacobs,72,5853.5,RichardJacobs1gmail.com,(+380)-72-335-3727,1,2,The registered user made  0 sales for last 7 month. Total price: 5853.5 ? ,1/9/2006
2994,Rudolph,Lyons,77,1502.6,RudolphLyons2gmail.com,(+380)-25-564-1362,0,3,The unregistered user made sales for price: 1502.6 ? ,11/18/2015
2995,Arthur,Bradford,23,4680.4,ArthurBradford5gmail.com,(+380)-99-579-7965,0,2,The registered user made  8 sales for last 3 month. Total price: 4680.4 ? ,4/10/2017
2996,Walter,O?Neal?,89,6922.1,WalterO?Neal?4gmail.com,(+380)-51-758-8597,1,3,The unregistered user made sales for price: 6922.1 ? ,1/1/2017
2997,Jack,Cunningham,77,7790.4,JackCunningham4gmail.com,(+380)-72-845-1971,0,2,The registered user made  5 sales for last 1 month. Total price: 7790.4 ? ,1/22/2011
2998,Joshua,Collins,50,8154.9,JoshuaCollins3gmail.com,(+380)-25-386-1725,0,2,The registered user made  4 sales for last 3 month. Total price: 8154.9 ? ,10/8/2020
2999,Hugh,Dean,91,434.1,HughDean4gmail.com,(+380)-55-895-3181,0,2,The registered user made  5 sales for last 7 month. Total price: 434.1 ? ,1/15/2018
3000,Christopher,Brooks,46,3172.6,ChristopherBrooks2gmail.com,(+380)-19-233-3234,0,3,The unregistered user made sales for price: 3172.6 ? ,4/21/2010
3001,Jack,Harris,20,7516.3,JackHarris2gmail.com,(+380)-49-168-9533,1,3,The unregistered user made sales for price: 7516.3 ? ,2/2/2001
3002,Mitchell,Lawson,20,1789.9,MitchellLawson7gmail.com,(+380)-94-276-4532,0,3,The unregistered user made sales for price: 1789.9 ? ,4/6/2001
3003,John,Preston,45,7083.5,JohnPreston8gmail.com,(+380)-61-312-1364,1,3,The unregistered user made sales for price: 7083.5 ? ,7/25/2004
3004,William,Phillips,29,5763.3,WilliamPhillips3gmail.com,(+380)-95-585-4953,0,2,The registered user made  2 sales for last 4 month. Total price: 5763.3 ? ,4/25/2002
3005,Samson,Ellis,46,1236.5,SamsonEllis5gmail.com,(+380)-72-397-5725,1,2,The registered user made  5 sales for last 6 month. Total price: 1236.5 ? ,1/2/2015
3006,Tyler,Booth,78,9336.5,TylerBooth7gmail.com,(+380)-15-331-2976,1,2,The registered user made  0 sales for last 6 month. Total price: 9336.5 ? ,6/28/2017
3007,Joshua,Terry,86,8452.3,JoshuaTerry3gmail.com,(+380)-59-135-5296,1,3,The unregistered user made sales for price: 8452.3 ? ,4/14/2010
3008,Richard,Casey,36,8272.4,RichardCasey3gmail.com,(+380)-62-866-6826,0,2,The registered user made  5 sales for last 5 month. Total price: 8272.4 ? ,11/23/2013
3009,Ashley,Richards,65,1841.4,AshleyRichards3gmail.com,(+380)-49-235-2676,0,3,The unregistered user made sales for price: 1841.4 ? ,12/10/2000
3010,Donald,Clarke,84,5493.4,DonaldClarke7gmail.com,(+380)-42-423-9858,0,3,The unregistered user made sales for price: 5493.4 ? ,9/18/2000
3011,Scott,McCormick,25,7028.3,ScottMcCormick9gmail.com,(+380)-37-635-3396,1,2,The registered user made  7 sales for last 4 month. Total price: 7028.3 ? ,8/6/2020
3012,Lionel,Hopkins,20,4006.4,LionelHopkins2gmail.com,(+380)-76-576-4518,1,3,The unregistered user made sales for price: 4006.4 ? ,6/17/2010
3013,Joshua,Garrett,47,4230.3,JoshuaGarrett2gmail.com,(+380)-93-352-8538,1,3,The unregistered user made sales for price: 4230.3 ? ,10/8/2005
3014,William,Anderson,75,3268.4,WilliamAnderson4gmail.com,(+380)-83-481-8214,0,3,The unregistered user made sales for price: 3268.4 ? ,4/28/2010
3015,Peter,Robertson,59,886.1,PeterRobertson3gmail.com,(+380)-16-313-6327,1,3,The unregistered user made sales for price: 886.1 ? ,6/21/2002
3016,Jeffery,Barber,94,9325.6,JefferyBarber6gmail.com,(+380)-92-295-7773,1,3,The unregistered user made sales for price: 9325.6 ? ,2/8/2002
3017,Gervais,Lambert,44,1949.4,GervaisLambert9gmail.com,(+380)-56-458-8337,0,2,The registered user made  4 sales for last 3 month. Total price: 1949.4 ? ,12/23/2010
3018,Gilbert,Taylor,82,8850.4,GilbertTaylor6gmail.com,(+380)-27-794-2251,1,2,The registered user made  8 sales for last 7 month. Total price: 8850.4 ? ,7/18/2011
3019,James,Beasley,32,7559.1,JamesBeasley2gmail.com,(+380)-55-267-7628,0,2,The registered user made  6 sales for last 2 month. Total price: 7559.1 ? ,4/4/2013
3020,Christopher,Jefferson,49,5775.3,ChristopherJefferson4gmail.com,(+380)-87-663-4292,0,2,The registered user made  4 sales for last 2 month. Total price: 5775.3 ? ,3/13/2014
3021,Ernest,Lester,73,787.8,ErnestLester8gmail.com,(+380)-75-329-3488,1,3,The unregistered user made sales for price: 787.8 ? ,6/11/2001
3022,Joseph,Patrick,24,7236.1,JosephPatrick4gmail.com,(+380)-65-488-7917,0,2,The registered user made  7 sales for last 7 month. Total price: 7236.1 ? ,11/13/2019
3023,Paul,Bennett,46,8662.9,PaulBennett1gmail.com,(+380)-88-523-2868,1,3,The unregistered user made sales for price: 8662.9 ? ,10/7/2008
3024,Harry,Dickerson,62,7871.9,HarryDickerson2gmail.com,(+380)-57-654-8897,1,2,The registered user made  9 sales for last 8 month. Total price: 7871.9 ? ,6/19/2002
3025,Steven,McDaniel,56,505.9,StevenMcDaniel6gmail.com,(+380)-49-157-1961,1,2,The registered user made  8 sales for last 1 month. Total price: 505.9 ? ,5/6/2015
3026,Augustus,Robinson,34,3805.7,AugustusRobinson6gmail.com,(+380)-84-694-3576,0,3,The unregistered user made sales for price: 3805.7 ? ,3/21/2012
3027,Robert,Blair,44,2386.3,RobertBlair4gmail.com,(+380)-16-479-9237,1,2,The registered user made  5 sales for last 12 month. Total price: 2386.3 ? ,5/26/2005
3028,Jacob,Flynn,78,6154.2,JacobFlynn6gmail.com,(+380)-68-739-4721,0,2,The registered user made  3 sales for last 7 month. Total price: 6154.2 ? ,12/5/2011
3029,Paul,Gray,36,3458.4,PaulGray8gmail.com,(+380)-93-244-2991,0,2,The registered user made  5 sales for last 4 month. Total price: 3458.4 ? ,11/28/2018
3030,Curtis,Price,83,7778.7,CurtisPrice7gmail.com,(+380)-42-253-2429,0,2,The registered user made  5 sales for last 6 month. Total price: 7778.7 ? ,8/8/2009
3031,Brian,Little,17,8611.4,BrianLittle5gmail.com,(+380)-41-456-9869,0,2,The registered user made  8 sales for last 9 month. Total price: 8611.4 ? ,3/4/2018
3032,Damian,Stanley,73,8865.6,DamianStanley9gmail.com,(+380)-68-771-7121,0,2,The registered user made  4 sales for last 5 month. Total price: 8865.6 ? ,6/3/2012
3033,Gordon,Gibbs,19,7025.9,GordonGibbs2gmail.com,(+380)-34-355-8785,0,3,The unregistered user made sales for price: 7025.9 ? ,10/23/2006
3034,Edward,Owens,74,6482.3,EdwardOwens5gmail.com,(+380)-28-361-1627,0,3,The unregistered user made sales for price: 6482.3 ? ,6/1/2006
3035,Sherman,Franklin,21,1575.4,ShermanFranklin3gmail.com,(+380)-88-425-5494,0,2,The registered user made  5 sales for last 1 month. Total price: 1575.4 ? ,10/5/2017
3036,David,Gaines,61,7954.6,DavidGaines9gmail.com,(+380)-13-845-3866,0,3,The unregistered user made sales for price: 7954.6 ? ,11/22/2004
3037,Edward,Carter,88,2394.7,EdwardCarter9gmail.com,(+380)-23-792-2687,0,3,The unregistered user made sales for price: 2394.7 ? ,9/23/2007
3038,Joseph,Simmons,85,8415.5,JosephSimmons1gmail.com,(+380)-15-416-8516,1,2,The registered user made  8 sales for last 5 month. Total price: 8415.5 ? ,8/22/2004
3039,Ethan,Payne,66,9491.4,EthanPayne7gmail.com,(+380)-67-982-4662,1,3,The unregistered user made sales for price: 9491.4 ? ,6/2/2005
3040,Emory,May,28,1202.1,EmoryMay1gmail.com,(+380)-75-519-7831,1,3,The unregistered user made sales for price: 1202.1 ? ,4/4/2004
3041,Cornelius,Cannon,32,5082.8,CorneliusCannon8gmail.com,(+380)-72-457-3691,0,2,The registered user made  5 sales for last 2 month. Total price: 5082.8 ? ,6/25/2011
3042,Benedict,Todd,60,3342.4,BenedictTodd9gmail.com,(+380)-51-443-7169,1,3,The unregistered user made sales for price: 3342.4 ? ,8/18/2019
3043,Allen,Rice,87,9036.5,AllenRice4gmail.com,(+380)-24-466-4959,1,2,The registered user made  8 sales for last 3 month. Total price: 9036.5 ? ,3/22/2009
3044,Richard,Tate,69,5126.2,RichardTate1gmail.com,(+380)-77-391-1176,1,2,The registered user made  8 sales for last 7 month. Total price: 5126.2 ? ,9/28/2015
3045,Randell,Thompson,29,8393.2,RandellThompson6gmail.com,(+380)-43-448-3624,0,3,The unregistered user made sales for price: 8393.2 ? ,11/23/2018
3046,Leslie,Scott,52,9167.1,LeslieScott9gmail.com,(+380)-52-883-3173,0,3,The unregistered user made sales for price: 9167.1 ? ,6/15/2006
3047,Brent,Short,26,8606.9,BrentShort3gmail.com,(+380)-94-422-5483,0,3,The unregistered user made sales for price: 8606.9 ? ,7/24/2014
3048,Tobias,Walters,88,3506.2,TobiasWalters5gmail.com,(+380)-93-445-8531,1,3,The unregistered user made sales for price: 3506.2 ? ,9/21/2017
3049,Daniel,Hodge,62,1961.1,DanielHodge1gmail.com,(+380)-82-336-9915,0,2,The registered user made  10 sales for last 10 month. Total price: 1961.1 ? ,5/2/2018
3050,Paul,Cummings,92,6826.2,PaulCummings4gmail.com,(+380)-27-699-1634,0,2,The registered user made  5 sales for last 9 month. Total price: 6826.2 ? ,3/5/2019
3051,nthony,Williams,67,4993.8,nthonyWilliams4gmail.com,(+380)-53-322-2664,0,3,The unregistered user made sales for price: 4993.8 ? ,5/20/2010
3052,Jack,Spencer,81,3337.1,JackSpencer4gmail.com,(+380)-45-596-6848,0,3,The unregistered user made sales for price: 3337.1 ? ,9/24/2003
3053,Reynard,Hines,87,2686.6,ReynardHines7gmail.com,(+380)-62-637-7955,1,2,The registered user made  9 sales for last 1 month. Total price: 2686.6 ? ,12/22/2010
3054,George,Cain,72,6791.9,GeorgeCain3gmail.com,(+380)-71-189-9329,0,2,The registered user made  3 sales for last 10 month. Total price: 6791.9 ? ,7/17/2003
3055,Preston,Roberts,21,1662.5,PrestonRoberts6gmail.com,(+380)-28-243-1762,0,2,The registered user made  9 sales for last 10 month. Total price: 1662.5 ? ,5/20/2014
3056,John,Long,31,7559.3,JohnLong1gmail.com,(+380)-28-612-2592,0,2,The registered user made  0 sales for last 3 month. Total price: 7559.3 ? ,9/21/2006
3057,Steven,Wilson,86,5126.7,StevenWilson2gmail.com,(+380)-87-476-3396,0,2,The registered user made  3 sales for last 12 month. Total price: 5126.7 ? ,12/20/2001
3058,Brent,Lamb,26,6579.2,BrentLamb4gmail.com,(+380)-37-669-8642,0,3,The unregistered user made sales for price: 6579.2 ? ,6/13/2008
3059,Tobias,Johns,21,9021.6,TobiasJohns6gmail.com,(+380)-43-634-8167,1,2,The registered user made  4 sales for last 2 month. Total price: 9021.6 ? ,9/25/2001
3060,Joseph,Bryan,48,5173.1,JosephBryan3gmail.com,(+380)-25-493-9359,1,2,The registered user made  1 sales for last 6 month. Total price: 5173.1 ? ,7/25/2010
3061,Norman,Greene,59,2896.1,NormanGreene8gmail.com,(+380)-64-424-9147,1,2,The registered user made  6 sales for last 3 month. Total price: 2896.1 ? ,4/4/2009
3062,Tyler,Moody,48,7860.5,TylerMoody3gmail.com,(+380)-59-336-2695,1,3,The unregistered user made sales for price: 7860.5 ? ,5/9/2018
3063,Calvin,Garrison,67,3638.8,CalvinGarrison9gmail.com,(+380)-57-153-8646,0,3,The unregistered user made sales for price: 3638.8 ? ,5/2/2001
3064,Kenneth,Daniels,22,7420.8,KennethDaniels5gmail.com,(+380)-38-935-3791,0,2,The registered user made  4 sales for last 4 month. Total price: 7420.8 ? ,10/14/2011
3065,Shannon,West,80,4428.3,ShannonWest6gmail.com,(+380)-58-615-4449,0,2,The registered user made  3 sales for last 12 month. Total price: 4428.3 ? ,7/3/2014
3066,Grant,Byrd,49,8626.4,GrantByrd3gmail.com,(+380)-64-936-5595,1,2,The registered user made  2 sales for last 4 month. Total price: 8626.4 ? ,4/25/2000
3067,Kenneth,Parrish,67,5408.9,KennethParrish9gmail.com,(+380)-73-619-8995,0,3,The unregistered user made sales for price: 5408.9 ? ,9/7/2005
3068,Theodore,Maxwell,18,1488.6,TheodoreMaxwell9gmail.com,(+380)-43-391-3863,0,2,The registered user made  0 sales for last 8 month. Total price: 1488.6 ? ,1/15/2007
3069,Anthony,Cooper,34,2345.8,AnthonyCooper7gmail.com,(+380)-35-952-6358,1,3,The unregistered user made sales for price: 2345.8 ? ,7/19/2005
3070,Richard,Shepherd,51,2719.5,RichardShepherd5gmail.com,(+380)-93-983-7211,1,3,The unregistered user made sales for price: 2719.5 ? ,9/6/2008
3071,Thomas,Bond,35,7670.8,ThomasBond5gmail.com,(+380)-55-326-1155,0,2,The registered user made  4 sales for last 3 month. Total price: 7670.8 ? ,5/28/2003
3072,John,Rose,23,4295.9,JohnRose3gmail.com,(+380)-62-368-6794,0,3,The unregistered user made sales for price: 4295.9 ? ,2/4/2006
3073,Claude,Stephens,65,4987.6,ClaudeStephens4gmail.com,(+380)-25-425-3762,0,2,The registered user made  0 sales for last 6 month. Total price: 4987.6 ? ,5/12/2008
3074,Peter,Davidson,59,2982.6,PeterDavidson2gmail.com,(+380)-94-674-6444,0,3,The unregistered user made sales for price: 2982.6 ? ,2/26/2013
3075,Trevor,Simon,32,3133.5,TrevorSimon4gmail.com,(+380)-64-616-3827,0,2,The registered user made  0 sales for last 11 month. Total price: 3133.5 ? ,7/13/2001
3076,Felix,Potter,74,5083.2,FelixPotter8gmail.com,(+380)-18-346-9212,0,2,The registered user made  4 sales for last 5 month. Total price: 5083.2 ? ,10/11/2006
3077,Adam,Jordan,74,5755.8,AdamJordan2gmail.com,(+380)-15-761-2127,1,2,The registered user made  2 sales for last 7 month. Total price: 5755.8 ? ,3/9/2020
3078,Jack,Kelly,41,3183.9,JackKelly5gmail.com,(+380)-99-329-5564,1,2,The registered user made  7 sales for last 8 month. Total price: 3183.9 ? ,5/12/2014
3079,Kory,Johnson,78,770.7,KoryJohnson7gmail.com,(+380)-25-991-5939,1,2,The registered user made  10 sales for last 12 month. Total price: 770.7 ? ,1/28/2003
3080,Brett,Harrell,59,4772.7,BrettHarrell4gmail.com,(+380)-78-549-3196,0,3,The unregistered user made sales for price: 4772.7 ? ,10/11/2001
3081,John,Hancock,25,707.9,JohnHancock3gmail.com,(+380)-84-545-8838,0,3,The unregistered user made sales for price: 707.9 ? ,6/5/2013
3082,William,Osborne,49,2547.2,WilliamOsborne6gmail.com,(+380)-49-412-1685,0,2,The registered user made  9 sales for last 3 month. Total price: 2547.2 ? ,11/12/2018
3083,Roland,Bishop,76,4614.4,RolandBishop8gmail.com,(+380)-44-444-9764,1,2,The registered user made  4 sales for last 2 month. Total price: 4614.4 ? ,3/13/2000
3084,Anthony,Washington,36,3581.1,AnthonyWashington8gmail.com,(+380)-48-611-3294,0,2,The registered user made  8 sales for last 3 month. Total price: 3581.1 ? ,8/19/2017
3085,Jasper,Brown,50,7595.9,JasperBrown1gmail.com,(+380)-51-534-1778,0,3,The unregistered user made sales for price: 7595.9 ? ,5/24/2001
3086,John,McGee,68,5336.2,JohnMcGee4gmail.com,(+380)-53-611-2383,1,3,The unregistered user made sales for price: 5336.2 ? ,4/19/2015
3087,Richard,Stafford,23,5049.7,RichardStafford2gmail.com,(+380)-65-747-9677,1,3,The unregistered user made sales for price: 5049.7 ? ,3/5/2019
3088,Peter,Ramsey,94,7495.1,PeterRamsey3gmail.com,(+380)-97-891-4831,1,2,The registered user made  9 sales for last 9 month. Total price: 7495.1 ? ,7/26/2009
3089,Michael,Wilkerson,19,912.2,MichaelWilkerson2gmail.com,(+380)-68-699-8745,1,3,The unregistered user made sales for price: 912.2 ? ,4/24/2011
3090,Francis,Miller,79,7909.4,FrancisMiller5gmail.com,(+380)-94-149-7164,1,3,The unregistered user made sales for price: 7909.4 ? ,2/3/2010
3091,John,McBride,44,3350.2,JohnMcBride5gmail.com,(+380)-44-577-6785,1,3,The unregistered user made sales for price: 3350.2 ? ,2/3/2009
3092,Owen,Porter,94,4826.9,OwenPorter7gmail.com,(+380)-64-146-8725,1,3,The unregistered user made sales for price: 4826.9 ? ,6/11/2013
3093,Samson,Hodges,86,8315.3,SamsonHodges1gmail.com,(+380)-71-774-6743,0,2,The registered user made  8 sales for last 12 month. Total price: 8315.3 ? ,9/1/2008
3094,Francis,Fletcher,41,2858.4,FrancisFletcher7gmail.com,(+380)-55-662-9434,0,3,The unregistered user made sales for price: 2858.4 ? ,8/28/2004
3095,Peter,Fields,56,1229.2,PeterFields7gmail.com,(+380)-88-141-2983,0,2,The registered user made  4 sales for last 8 month. Total price: 1229.2 ? ,11/12/2013
3096,Stewart,Curtis,26,3098.9,StewartCurtis8gmail.com,(+380)-89-775-1945,0,2,The registered user made  0 sales for last 6 month. Total price: 3098.9 ? ,5/12/2006
3097,Joshua,Lynch,58,4718.6,JoshuaLynch2gmail.com,(+380)-58-733-7961,1,2,The registered user made  2 sales for last 3 month. Total price: 4718.6 ? ,5/22/2001
3098,Jonathan,Warner,64,2655.9,JonathanWarner3gmail.com,(+380)-15-114-2916,0,2,The registered user made  9 sales for last 1 month. Total price: 2655.9 ? ,4/26/2001
3099,John,Hutchinson,88,6406.5,JohnHutchinson8gmail.com,(+380)-33-535-1572,1,3,The unregistered user made sales for price: 6406.5 ? ,1/16/2003
3100,Matthew,Quinn,86,9245.5,MatthewQuinn3gmail.com,(+380)-73-216-9264,0,2,The registered user made  2 sales for last 9 month. Total price: 9245.5 ? ,2/25/2017
3101,George,Flowers,64,7913.5,GeorgeFlowers7gmail.com,(+380)-74-675-8759,0,2,The registered user made  10 sales for last 2 month. Total price: 7913.5 ? ,1/14/2020
3102,David,Peters,75,5430.2,DavidPeters4gmail.com,(+380)-83-929-7838,1,3,The unregistered user made sales for price: 5430.2 ? ,12/8/2004
3103,Ethan,Boone,30,3817.8,EthanBoone4gmail.com,(+380)-66-764-9349,1,3,The unregistered user made sales for price: 3817.8 ? ,4/16/2015
3104,Joseph,Hart,78,4556.9,JosephHart7gmail.com,(+380)-14-583-8477,0,3,The unregistered user made sales for price: 4556.9 ? ,6/1/2008
3105,Gerald,Whitehead,73,2578.5,GeraldWhitehead6gmail.com,(+380)-35-754-9599,1,3,The unregistered user made sales for price: 2578.5 ? ,10/9/2015
3106,Edwin,Connor,20,6339.3,EdwinConnor4gmail.com,(+380)-94-953-3818,0,3,The unregistered user made sales for price: 6339.3 ? ,2/12/2008
3107,Robert,Norris,16,1868.8,RobertNorris9gmail.com,(+380)-88-155-6338,0,2,The registered user made  8 sales for last 1 month. Total price: 1868.8 ? ,6/5/2005
3108,Rolf,Summers,73,2330.8,RolfSummers9gmail.com,(+380)-79-388-6255,0,2,The registered user made  5 sales for last 12 month. Total price: 2330.8 ? ,2/19/2000
3109,Bruce,Farmer,43,7916.9,BruceFarmer1gmail.com,(+380)-79-942-9999,1,3,The unregistered user made sales for price: 7916.9 ? ,6/15/2004
3110,Shanon,Carr,76,3707.9,ShanonCarr2gmail.com,(+380)-63-726-6127,0,3,The unregistered user made sales for price: 3707.9 ? ,2/13/2003
