idUser,nameUser,snameUser,age,totalSpent,emailUser,phoneNumb,gender,fk_user_to_role,History,registerDate
961,Austen,Greer,70,8940.8,AustenGreer9gmail.com,3.80852E+11,1,3,The unregistered user made sales for price: 8940.8 ? ,2009-01-19
962,Timothy,Griffin,40,6292.5,TimothyGriffin8gmail.com,3.80279E+11,1,2,The registered user made  9 sales for last 5 month. Total price: 6292.5 ? ,2014-05-19
963,Vernon,Reeves,39,5492.2,VernonReeves4gmail.com,3.80164E+11,0,2,The registered user made  6 sales for last 2 month. Total price: 5492.2 ? ,2003-10-24
964,Michael,Allen,38,3281.8,MichaelAllen6gmail.com,3.80963E+11,0,2,The registered user made  9 sales for last 10 month. Total price: 3281.8 ? ,2000-06-28
965,Richard,Sutton,80,6812.5,RichardSutton1gmail.com,3.80928E+11,0,3,The unregistered user made sales for price: 6812.5 ? ,2006-08-27
966,Robert,Hines,55,3105.4,RobertHines6gmail.com,3.80663E+11,1,2,The registered user made  3 sales for last 4 month. Total price: 3105.4 ? ,2014-04-04
967,Charles,Parker,47,1927.5,CharlesParker7gmail.com,3.80576E+11,1,2,The registered user made  1 sales for last 7 month. Total price: 1927.5 ? ,2003-12-02
968,Brice,Norman,38,1949.3,BriceNorman8gmail.com,3.80654E+11,1,3,The unregistered user made sales for price: 1949.3 ? ,2007-05-12
969,Daniel,Baldwin,29,4434.7,DanielBaldwin7gmail.com,3.80264E+11,0,2,The registered user made  5 sales for last 6 month. Total price: 4434.7 ? ,2015-02-07
970,Roger,Harvey,29,4132.1,RogerHarvey6gmail.com,3.80958E+11,1,2,The registered user made  9 sales for last 4 month. Total price: 4132.1 ? ,2009-06-21
971,Peter,West,85,5543.9,PeterWest6gmail.com,3.80353E+11,0,2,The registered user made  3 sales for last 6 month. Total price: 5543.9 ? ,2009-12-17
972,Henry,Townsend,74,5530.6,HenryTownsend9gmail.com,3.80781E+11,0,2,The registered user made  2 sales for last 7 month. Total price: 5530.6 ? ,2007-02-06
973,Terence,Bryant,48,1117.1,TerenceBryant1gmail.com,3.80658E+11,0,2,The registered user made  9 sales for last 9 month. Total price: 1117.1 ? ,2012-03-04
974,Derek,Booker,80,2325.9,DerekBooker2gmail.com,3.80667E+11,0,2,The registered user made  0 sales for last 9 month. Total price: 2325.9 ? ,2015-08-21
975,John,Bond,67,3285.2,JohnBond6gmail.com,3.8047E+11,0,3,The unregistered user made sales for price: 3285.2 ? ,2015-07-04
976,Bruno,Norton,45,510.4,BrunoNorton9gmail.com,3.80932E+11,0,3,The unregistered user made sales for price: 510.4 ? ,2003-06-06
977,Leslie,Carson,69,2490.5,LeslieCarson5gmail.com,3.80574E+11,0,2,The registered user made  10 sales for last 7 month. Total price: 2490.5 ? ,2020-08-09
978,Jared,Holmes,45,3043.1,JaredHolmes4gmail.com,3.80542E+11,1,3,The unregistered user made sales for price: 3043.1 ? ,2019-07-27
979,Vincent,Bruce,67,1543.4,VincentBruce5gmail.com,3.8095E+11,0,2,The registered user made  7 sales for last 6 month. Total price: 1543.4 ? ,2002-07-07
980,Brian,Ball,61,3816.2,BrianBall3gmail.com,3.80732E+11,1,2,The registered user made  6 sales for last 6 month. Total price: 3816.2 ? ,2015-08-25
981,Barnard,Briggs,78,8292.9,BarnardBriggs7gmail.com,3.80162E+11,0,3,The unregistered user made sales for price: 8292.9 ? ,2003-09-15
982,Robert,Floyd,62,4554.1,RobertFloyd8gmail.com,3.80482E+11,1,3,The unregistered user made sales for price: 4554.1 ? ,2004-01-25
983,Thomas,Marshall,95,8761.3,ThomasMarshall2gmail.com,3.80933E+11,0,2,The registered user made  7 sales for last 6 month. Total price: 8761.3 ? ,2006-10-23
984,Egbert,Barnett,30,6071.6,EgbertBarnett7gmail.com,3.80697E+11,1,3,The unregistered user made sales for price: 6071.6 ? ,2010-12-01
985,Earl,Morris,86,5982.9,EarlMorris1gmail.com,3.80682E+11,1,3,The unregistered user made sales for price: 5982.9 ? ,2008-11-27
986,Robert,Hancock,39,7790.2,RobertHancock4gmail.com,3.80828E+11,0,2,The registered user made  8 sales for last 3 month. Total price: 7790.2 ? ,2016-07-10
987,Jeremy,Harrison,48,879.2,JeremyHarrison3gmail.com,3.80486E+11,0,2,The registered user made  2 sales for last 7 month. Total price: 879.2 ? ,2007-01-24
988,Edward,Bradford,20,6185.4,EdwardBradford1gmail.com,3.80567E+11,0,2,The registered user made  7 sales for last 4 month. Total price: 6185.4 ? ,2006-12-01
989,Leon,McDowell,58,8363.5,LeonMcDowell4gmail.com,3.8082E+11,0,2,The registered user made  3 sales for last 6 month. Total price: 8363.5 ? ,2009-07-15
990,Michael,Roberts,72,6541.6,MichaelRoberts7gmail.com,3.80691E+11,0,3,The unregistered user made sales for price: 6541.6 ? ,2014-01-08
991,Garry,Nash,51,6225.6,GarryNash9gmail.com,3.80221E+11,1,3,The unregistered user made sales for price: 6225.6 ? ,2018-04-27
992,Anthony,Howard,42,1625.6,AnthonyHoward7gmail.com,3.80141E+11,0,2,The registered user made  6 sales for last 6 month. Total price: 1625.6 ? ,2009-03-06
993,Kenneth,Mathews,54,2739.2,KennethMathews6gmail.com,3.80463E+11,1,3,The unregistered user made sales for price: 2739.2 ? ,2016-06-24
994,Jessie,Carroll,87,6622.3,JessieCarroll2gmail.com,3.8023E+11,1,2,The registered user made  0 sales for last 9 month. Total price: 6622.3 ? ,2006-01-26
995,Buddy,McGee,55,2661.6,BuddyMcGee6gmail.com,3.80746E+11,0,3,The unregistered user made sales for price: 2661.6 ? ,2008-06-13
996,Robert,Richardson,50,2988.2,RobertRichardson8gmail.com,3.80119E+11,1,2,The registered user made  10 sales for last 4 month. Total price: 2988.2 ? ,2020-05-11
997,Anthony,Miles,52,6057.4,AnthonyMiles3gmail.com,3.80346E+11,1,3,The unregistered user made sales for price: 6057.4 ? ,2003-08-09
998,Nicholas,Gilbert,23,7880.6,NicholasGilbert6gmail.com,3.8088E+11,1,3,The unregistered user made sales for price: 7880.6 ? ,2017-09-18
999,Toby,Barker,62,6765.4,TobyBarker2gmail.com,3.80551E+11,1,3,The unregistered user made sales for price: 6765.4 ? ,2002-03-14
1000,Brian,Small,41,722.3,BrianSmall7gmail.com,3.80949E+11,1,2,The registered user made  4 sales for last 8 month. Total price: 722.3 ? ,2019-10-03
1001,Stewart,Byrd,93,9465.5,StewartByrd2gmail.com,3.80572E+11,1,3,The unregistered user made sales for price: 9465.5 ? ,2009-10-17
1002,Michael,Sims,28,7713.8,MichaelSims2gmail.com,3.80137E+11,0,3,The unregistered user made sales for price: 7713.8 ? ,2017-05-17
1003,Kelly,Ferguson,81,8998.6,KellyFerguson9gmail.com,3.8077E+11,1,3,The unregistered user made sales for price: 8998.6 ? ,2003-07-04
1004,Jeffrey,Nicholson,35,8698.1,JeffreyNicholson6gmail.com,3.80519E+11,0,2,The registered user made  4 sales for last 12 month. Total price: 8698.1 ? ,2008-02-06
1005,Paul,Bryan,83,1883.9,PaulBryan6gmail.com,3.80592E+11,1,2,The registered user made  7 sales for last 1 month. Total price: 1883.9 ? ,2017-05-22
1006,Ethan,Edwards,61,4467.5,EthanEdwards9gmail.com,3.80919E+11,0,2,The registered user made  1 sales for last 10 month. Total price: 4467.5 ? ,2016-10-06
1007,Peregrine,Collins,90,8753.4,PeregrineCollins9gmail.com,3.80838E+11,1,3,The unregistered user made sales for price: 8753.4 ? ,2001-10-04
1008,Gerald,McLaughlin,60,7476.2,GeraldMcLaughlin5gmail.com,3.80965E+11,1,2,The registered user made  8 sales for last 3 month. Total price: 7476.2 ? ,2000-09-15
1009,John,Shepherd,92,8031.1,JohnShepherd7gmail.com,3.80493E+11,0,2,The registered user made  3 sales for last 8 month. Total price: 8031.1 ? ,2009-04-26
1010,David,Morton,95,2196.2,DavidMorton9gmail.com,3.80467E+11,1,3,The unregistered user made sales for price: 2196.2 ? ,2007-09-10
1011,Robert,Walker,18,8163.4,RobertWalker6gmail.com,3.80138E+11,1,2,The registered user made  10 sales for last 7 month. Total price: 8163.4 ? ,2017-10-18
1012,John,Dalton,62,1270.9,JohnDalton1gmail.com,3.80358E+11,0,2,The registered user made  6 sales for last 10 month. Total price: 1270.9 ? ,2007-05-28
1013,Arnold,Paul,86,3771.8,ArnoldPaul6gmail.com,3.80365E+11,0,3,The unregistered user made sales for price: 3771.8 ? ,2015-05-05
1014,Christopher,Nichols,20,5127.4,ChristopherNichols9gmail.com,3.80968E+11,0,3,The unregistered user made sales for price: 5127.4 ? ,2012-05-18
1015,Robert,Gardner,79,6535.2,RobertGardner9gmail.com,3.80457E+11,1,3,The unregistered user made sales for price: 6535.2 ? ,2006-01-17
1016,Samuel,Morgan,80,2156.4,SamuelMorgan1gmail.com,3.80974E+11,0,2,The registered user made  6 sales for last 3 month. Total price: 2156.4 ? ,2007-11-20
1017,John,Holland,24,2260.4,JohnHolland4gmail.com,3.80524E+11,1,3,The unregistered user made sales for price: 2260.4 ? ,2016-12-08
1018,Emil,Parsons,38,6121.9,EmilParsons7gmail.com,3.80163E+11,1,2,The registered user made  1 sales for last 11 month. Total price: 6121.9 ? ,2004-04-15
1019,Lenard,Perkins,50,8319.1,LenardPerkins7gmail.com,3.80414E+11,0,2,The registered user made  9 sales for last 4 month. Total price: 8319.1 ? ,2009-04-28
1020,Shannon,Simon,32,2224.1,ShannonSimon8gmail.com,3.8012E+11,0,2,The registered user made  6 sales for last 11 month. Total price: 2224.1 ? ,2010-09-28
1021,David,Brooks,36,7609.6,DavidBrooks8gmail.com,3.80884E+11,0,2,The registered user made  1 sales for last 3 month. Total price: 7609.6 ? ,2012-09-04
1022,Kelley,Heath,90,9299.4,KelleyHeath3gmail.com,3.80658E+11,0,2,The registered user made  5 sales for last 8 month. Total price: 9299.4 ? ,2002-02-05
1023,Andrew,Lawrence,68,7786.6,AndrewLawrence3gmail.com,3.80554E+11,0,3,The unregistered user made sales for price: 7786.6 ? ,2003-05-12
1024,Brian,Clarke,92,2100.9,BrianClarke2gmail.com,3.80495E+11,1,3,The unregistered user made sales for price: 2100.9 ? ,2013-04-10
1025,Robert,Page,50,7036.3,RobertPage9gmail.com,3.80744E+11,1,2,The registered user made  10 sales for last 1 month. Total price: 7036.3 ? ,2006-05-27
1026,Peter,Rice,67,3440.8,PeterRice3gmail.com,3.80819E+11,1,3,The unregistered user made sales for price: 3440.8 ? ,2004-09-06
1027,Charles,Norris,55,1557.8,CharlesNorris2gmail.com,3.80857E+11,1,2,The registered user made  5 sales for last 7 month. Total price: 1557.8 ? ,2017-05-08
1028,Jack,Cameron,72,3326.2,JackCameron1gmail.com,3.80889E+11,0,3,The unregistered user made sales for price: 3326.2 ? ,2013-05-17
1029,Stuart,Conley,94,9426.2,StuartConley1gmail.com,3.80229E+11,0,2,The registered user made  0 sales for last 6 month. Total price: 9426.2 ? ,2014-04-23
1030,Joel,Hensley,79,1860.2,JoelHensley4gmail.com,3.80576E+11,0,2,The registered user made  0 sales for last 11 month. Total price: 1860.2 ? ,2002-04-23
1031,James,Marsh,16,3157.3,JamesMarsh6gmail.com,3.80524E+11,0,2,The registered user made  9 sales for last 7 month. Total price: 3157.3 ? ,2008-12-01
1032,Kenneth,Scott,21,2030.2,KennethScott2gmail.com,3.80617E+11,1,3,The unregistered user made sales for price: 2030.2 ? ,2019-09-13
1033,Jack,Horton,21,439.9,JackHorton3gmail.com,3.80152E+11,1,2,The registered user made  6 sales for last 11 month. Total price: 439.9 ? ,2016-01-24
1034,Antony,Gaines,19,7882.9,AntonyGaines1gmail.com,3.80689E+11,1,2,The registered user made  3 sales for last 6 month. Total price: 7882.9 ? ,2007-06-18
1035,Donald,Watson,42,3860.9,DonaldWatson8gmail.com,3.80988E+11,1,2,The registered user made  9 sales for last 12 month. Total price: 3860.9 ? ,2005-08-16
1036,Peter,Woods,35,2002.6,PeterWoods1gmail.com,3.80152E+11,1,3,The unregistered user made sales for price: 2002.6 ? ,2010-09-24
1037,Charles,Payne,17,3787.3,CharlesPayne9gmail.com,3.80168E+11,1,3,The unregistered user made sales for price: 3787.3 ? ,2005-01-06
1038,Hugh,Fleming,46,2390.6,HughFleming7gmail.com,3.80298E+11,0,3,The unregistered user made sales for price: 2390.6 ? ,2014-03-07
1039,Derick,Houston,43,4734.8,DerickHouston1gmail.com,3.80294E+11,1,3,The unregistered user made sales for price: 4734.8 ? ,2002-05-09
1040,Percival,Warner,21,2710.1,PercivalWarner5gmail.com,3.80444E+11,1,3,The unregistered user made sales for price: 2710.1 ? ,2015-05-02
1041,Charles,Hunt,83,1941.7,CharlesHunt4gmail.com,3.8062E+11,1,2,The registered user made  7 sales for last 8 month. Total price: 1941.7 ? ,2006-11-21
1042,Mark,Taylor,39,4893.6,MarkTaylor4gmail.com,3.80934E+11,1,3,The unregistered user made sales for price: 4893.6 ? ,2003-05-11
1043,Michael,Elliott,69,6839.6,MichaelElliott4gmail.com,3.80828E+11,1,2,The registered user made  1 sales for last 5 month. Total price: 6839.6 ? ,2015-10-11
1044,Abner,Manning,56,8199.5,AbnerManning4gmail.com,3.80886E+11,0,2,The registered user made  0 sales for last 11 month. Total price: 8199.5 ? ,2007-07-19
1045,Mark,Jennings,15,1333.3,MarkJennings3gmail.com,3.80877E+11,1,2,The registered user made  9 sales for last 9 month. Total price: 1333.3 ? ,2015-08-28
1046,Clifford,Underwood,60,4099.7,CliffordUnderwood5gmail.com,3.80466E+11,0,2,The registered user made  9 sales for last 4 month. Total price: 4099.7 ? ,2008-09-12
1047,Ernest,Goodman,68,9051.8,ErnestGoodman4gmail.com,3.80969E+11,1,3,The unregistered user made sales for price: 9051.8 ? ,2001-09-05
1048,Shon,Lamb,62,3891.2,ShonLamb1gmail.com,3.80977E+11,0,3,The unregistered user made sales for price: 3891.2 ? ,2005-07-08
1049,Randolf,Stephens,15,1897.3,RandolfStephens2gmail.com,3.80968E+11,0,2,The registered user made  9 sales for last 12 month. Total price: 1897.3 ? ,2015-05-15
1050,Ronald,Moore,35,2434.1,RonaldMoore9gmail.com,3.80698E+11,0,3,The unregistered user made sales for price: 2434.1 ? ,2003-01-07
1051,Roland,Ryan,65,5145.7,RolandRyan8gmail.com,3.80823E+11,0,3,The unregistered user made sales for price: 5145.7 ? ,2008-07-16
1052,Richard,Park,95,9339.6,RichardPark9gmail.com,3.80441E+11,1,2,The registered user made  6 sales for last 8 month. Total price: 9339.6 ? ,2009-05-17
1053,Eugene,Wells,41,2182.9,EugeneWells4gmail.com,3.80397E+11,1,2,The registered user made  7 sales for last 12 month. Total price: 2182.9 ? ,2011-05-26
1054,Richard,Welch,85,7721.8,RichardWelch3gmail.com,3.80163E+11,0,2,The registered user made  9 sales for last 12 month. Total price: 7721.8 ? ,2002-10-07
1055,John,Robertson,55,4965.2,JohnRobertson5gmail.com,3.80933E+11,0,3,The unregistered user made sales for price: 4965.2 ? ,2013-07-07
1056,Dominic,Phelps,91,5982.3,DominicPhelps2gmail.com,3.8046E+11,1,2,The registered user made  9 sales for last 6 month. Total price: 5982.3 ? ,2009-10-19
1057,Cory,Daniel,87,3303.8,CoryDaniel1gmail.com,3.80863E+11,1,3,The unregistered user made sales for price: 3303.8 ? ,2001-11-20
1058,Nathan,Rich,32,5744.3,NathanRich8gmail.com,3.80137E+11,0,2,The registered user made  2 sales for last 2 month. Total price: 5744.3 ? ,2007-01-21
1059,Thomas,Baker,88,7349.3,ThomasBaker1gmail.com,3.80179E+11,0,2,The registered user made  10 sales for last 7 month. Total price: 7349.3 ? ,2014-07-01
1060,Robert,Young,82,4508.4,RobertYoung5gmail.com,3.80899E+11,1,3,The unregistered user made sales for price: 4508.4 ? ,2010-05-22
1061,Daniel,Ward,45,5281.7,DanielWard7gmail.com,3.80987E+11,1,3,The unregistered user made sales for price: 5281.7 ? ,2011-07-24
1062,Anthony,Gregory,46,2606.4,AnthonyGregory3gmail.com,3.80742E+11,1,2,The registered user made  1 sales for last 4 month. Total price: 2606.4 ? ,2002-10-27
1063,Oliver,Holt,19,9378.1,OliverHolt2gmail.com,3.80227E+11,0,2,The registered user made  7 sales for last 5 month. Total price: 9378.1 ? ,2008-05-15
1064,Harry,Lewis,50,4782.9,HarryLewis1gmail.com,3.80795E+11,1,2,The registered user made  2 sales for last 7 month. Total price: 4782.9 ? ,2019-09-16
1065,Paul,Blake,31,7025.3,PaulBlake8gmail.com,3.80647E+11,0,3,The unregistered user made sales for price: 7025.3 ? ,2013-06-25
1066,Tobias,Cross,95,6257.8,TobiasCross4gmail.com,3.80839E+11,1,2,The registered user made  5 sales for last 5 month. Total price: 6257.8 ? ,2003-02-20
1067,Chad,Lawson,25,1933.5,ChadLawson5gmail.com,3.80129E+11,0,2,The registered user made  9 sales for last 4 month. Total price: 1933.5 ? ,2018-06-02
1068,Harry,Curtis,87,1920.3,HarryCurtis1gmail.com,3.80787E+11,1,2,The registered user made  1 sales for last 2 month. Total price: 1920.3 ? ,2010-02-19
1069,James,McCoy,68,2885.3,JamesMcCoy4gmail.com,3.80994E+11,0,2,The registered user made  10 sales for last 3 month. Total price: 2885.3 ? ,2011-02-16
1070,David,McKenzie,81,5032.4,DavidMcKenzie1gmail.com,3.802E+11,0,3,The unregistered user made sales for price: 5032.4 ? ,2014-01-17
1071,Oliver,Chandler,75,3144.4,OliverChandler7gmail.com,3.80874E+11,0,2,The registered user made  0 sales for last 2 month. Total price: 3144.4 ? ,2015-07-13
1072,Christopher,Bailey,68,7246.4,ChristopherBailey4gmail.com,3.80424E+11,0,2,The registered user made  1 sales for last 2 month. Total price: 7246.4 ? ,2018-01-18
1073,Steven,Grant,25,1366.6,StevenGrant9gmail.com,3.80632E+11,0,2,The registered user made  8 sales for last 12 month. Total price: 1366.6 ? ,2017-09-06
1074,Joseph,Higgins,32,3793.8,JosephHiggins5gmail.com,3.80375E+11,0,3,The unregistered user made sales for price: 3793.8 ? ,2006-08-07
1075,Darcy,Boone,37,8838.2,DarcyBoone7gmail.com,3.80938E+11,1,3,The unregistered user made sales for price: 8838.2 ? ,2005-08-03
1076,Wilfred,Daniels,89,4723.1,WilfredDaniels8gmail.com,3.80678E+11,1,2,The registered user made  7 sales for last 11 month. Total price: 4723.1 ? ,2002-05-15
1077,Matthew,Kelley,88,5259.1,MatthewKelley4gmail.com,3.80198E+11,1,3,The unregistered user made sales for price: 5259.1 ? ,2016-10-23
1078,William,Waters,43,5487.6,WilliamWaters9gmail.com,3.80993E+11,1,2,The registered user made  0 sales for last 11 month. Total price: 5487.6 ? ,2020-06-19
1079,William,Hamilton,94,8245.9,WilliamHamilton4gmail.com,3.80855E+11,1,3,The unregistered user made sales for price: 8245.9 ? ,2002-08-22
1080,Britton,Strickland,85,1413.9,BrittonStrickland4gmail.com,3.80993E+11,1,3,The unregistered user made sales for price: 1413.9 ? ,2012-11-14
1081,Roger,Atkins,94,454.2,RogerAtkins6gmail.com,3.80929E+11,0,2,The registered user made  5 sales for last 2 month. Total price: 454.2 ? ,2000-09-07
1082,Moses,Craig,56,6753.5,MosesCraig1gmail.com,3.80199E+11,1,3,The unregistered user made sales for price: 6753.5 ? ,2020-01-19
1083,Harry,Snow,20,7651.2,HarrySnow6gmail.com,3.80635E+11,1,2,The registered user made  0 sales for last 10 month. Total price: 7651.2 ? ,2015-08-18
1084,Blaise,Walton,72,6062.2,BlaiseWalton6gmail.com,3.8079E+11,0,3,The unregistered user made sales for price: 6062.2 ? ,2015-01-19
1085,Ethan,Montgomery,43,1639.4,EthanMontgomery9gmail.com,3.80379E+11,1,3,The unregistered user made sales for price: 1639.4 ? ,2010-12-04
1086,David,Walters,75,1612.9,DavidWalters6gmail.com,3.80591E+11,0,2,The registered user made  2 sales for last 2 month. Total price: 1612.9 ? ,2011-10-22
1087,Donald,Sullivan,64,6491.6,DonaldSullivan5gmail.com,3.80918E+11,0,3,The unregistered user made sales for price: 6491.6 ? ,2007-07-09
1088,Asher,Burke,83,946.5,AsherBurke8gmail.com,3.80229E+11,1,3,The unregistered user made sales for price: 946.5 ? ,2002-01-04
1089,Anthony,Cannon,33,3522.5,AnthonyCannon5gmail.com,3.80367E+11,0,2,The registered user made  0 sales for last 5 month. Total price: 3522.5 ? ,2007-10-15
1090,Herbert,Mills,61,3649.8,HerbertMills4gmail.com,3.80774E+11,1,2,The registered user made  9 sales for last 7 month. Total price: 3649.8 ? ,2008-04-25
1091,Gavin,York,36,9053.2,GavinYork7gmail.com,3.80288E+11,0,3,The unregistered user made sales for price: 9053.2 ? ,2006-03-21
1092,Richard,Joseph,24,2065.7,RichardJoseph2gmail.com,3.80712E+11,0,3,The unregistered user made sales for price: 2065.7 ? ,2001-01-09
1093,Archibald,Davis,25,6295.2,ArchibaldDavis7gmail.com,3.80518E+11,1,3,The unregistered user made sales for price: 6295.2 ? ,2019-12-09
1094,Charles,Tucker,82,7211.1,CharlesTucker8gmail.com,3.80852E+11,1,3,The unregistered user made sales for price: 7211.1 ? ,2010-05-17
1095,Marcus,Shelton,42,712.1,MarcusShelton1gmail.com,3.80449E+11,1,3,The unregistered user made sales for price: 712.1 ? ,2007-12-03
1096,Thomas,Reynolds,86,5448.2,ThomasReynolds5gmail.com,3.80812E+11,1,3,The unregistered user made sales for price: 5448.2 ? ,2000-02-13
1097,Steven,Evans,72,1335.8,StevenEvans2gmail.com,3.80287E+11,1,2,The registered user made  10 sales for last 12 month. Total price: 1335.8 ? ,2013-10-04
1098,Richard,Palmer,62,4837.2,RichardPalmer8gmail.com,3.8057E+11,0,2,The registered user made  7 sales for last 2 month. Total price: 4837.2 ? ,2001-01-22
1099,John,Boyd,79,3352.9,JohnBoyd6gmail.com,3.80247E+11,0,2,The registered user made  8 sales for last 1 month. Total price: 3352.9 ? ,2011-05-19
1100,Frank,Jackson,27,838.2,FrankJackson5gmail.com,3.8075E+11,0,2,The registered user made  2 sales for last 7 month. Total price: 838.2 ? ,2019-03-11
1101,Nelson,Bridges,69,6950.3,NelsonBridges3gmail.com,3.80669E+11,0,3,The unregistered user made sales for price: 6950.3 ? ,2007-04-07
1102,Robert,Wilkinson,39,4884.5,RobertWilkinson6gmail.com,3.80188E+11,1,3,The unregistered user made sales for price: 4884.5 ? ,2008-05-11
1103,David,Hopkins,17,4164.7,DavidHopkins7gmail.com,3.80329E+11,0,2,The registered user made  0 sales for last 5 month. Total price: 4164.7 ? ,2002-08-02
1104,Mark,McDonald,64,7702.2,MarkMcDonald8gmail.com,3.80344E+11,1,3,The unregistered user made sales for price: 7702.2 ? ,2000-12-12
1105,Robert,Johnston,16,5437.7,RobertJohnston9gmail.com,3.80222E+11,0,2,The registered user made  2 sales for last 8 month. Total price: 5437.7 ? ,2006-02-28
1106,Samuel,Garrison,57,7282.9,SamuelGarrison5gmail.com,3.80796E+11,0,2,The registered user made  0 sales for last 11 month. Total price: 7282.9 ? ,2014-11-12
1107,Jacob,Preston,63,6197.5,JacobPreston6gmail.com,3.80497E+11,1,2,The registered user made  9 sales for last 4 month. Total price: 6197.5 ? ,2008-02-14
1108,James,Webb,23,6649.3,JamesWebb9gmail.com,3.80691E+11,0,2,The registered user made  3 sales for last 7 month. Total price: 6649.3 ? ,2005-05-09
1109,Jeffry,Gallagher,88,4567.5,JeffryGallagher9gmail.com,3.80397E+11,1,2,The registered user made  0 sales for last 12 month. Total price: 4567.5 ? ,2012-11-28
1110,Norman,Greene,33,9281.4,NormanGreene4gmail.com,3.80597E+11,0,3,The unregistered user made sales for price: 9281.4 ? ,2003-09-10
1111,Jacob,McDaniel,66,8269.2,JacobMcDaniel4gmail.com,3.80672E+11,0,3,The unregistered user made sales for price: 8269.2 ? ,2005-08-18
1112,Gerald,Jenkins,32,660.5,GeraldJenkins1gmail.com,3.80926E+11,1,3,The unregistered user made sales for price: 660.5 ? ,2000-06-04
1113,Leo,Day,86,9333.4,LeoDay4gmail.com,3.80772E+11,0,3,The unregistered user made sales for price: 9333.4 ? ,2011-08-17
1114,Blake,Simmons,47,4525.6,BlakeSimmons3gmail.com,3.80333E+11,0,2,The registered user made  3 sales for last 1 month. Total price: 4525.6 ? ,2003-10-08
1115,Brian,McCormick,65,8506.6,BrianMcCormick8gmail.com,3.80389E+11,0,3,The unregistered user made sales for price: 8506.6 ? ,2019-11-12
1116,Edward,Armstrong,56,3749.7,EdwardArmstrong7gmail.com,3.80552E+11,1,2,The registered user made  10 sales for last 2 month. Total price: 3749.7 ? ,2010-10-28
1117,Joshua,Johnson,40,381.6,JoshuaJohnson3gmail.com,3.80852E+11,0,3,The unregistered user made sales for price: 381.6 ? ,2011-05-19
1118,Dominick,Robinson,72,2279.2,DominickRobinson8gmail.com,3.80456E+11,0,3,The unregistered user made sales for price: 2279.2 ? ,2014-09-21
1119,Erick,Newton,64,8476.4,ErickNewton7gmail.com,3.80319E+11,0,2,The registered user made  6 sales for last 11 month. Total price: 8476.4 ? ,2011-01-27
1120,Richard,Oliver,69,6812.3,RichardOliver3gmail.com,3.80512E+11,1,2,The registered user made  3 sales for last 11 month. Total price: 6812.3 ? ,2019-09-01
1121,Joshua,Maxwell,71,3924.8,JoshuaMaxwell4gmail.com,3.80613E+11,1,2,The registered user made  6 sales for last 6 month. Total price: 3924.8 ? ,2018-04-03
1122,Bartholomew,Terry,80,8761.9,BartholomewTerry6gmail.com,3.80994E+11,1,3,The unregistered user made sales for price: 8761.9 ? ,2016-12-20
1123,Elijah,Summers,47,5060.2,ElijahSummers3gmail.com,3.809E+11,0,2,The registered user made  1 sales for last 10 month. Total price: 5060.2 ? ,2017-10-06
1124,Jesse,Short,31,2094.4,JesseShort4gmail.com,3.80692E+11,1,2,The registered user made  0 sales for last 4 month. Total price: 2094.4 ? ,2001-04-01
1125,Daniel,Gibson,39,7347.9,DanielGibson2gmail.com,3.80192E+11,0,3,The unregistered user made sales for price: 7347.9 ? ,2008-11-11
1126,Michael,Stafford,24,957.9,MichaelStafford6gmail.com,3.80329E+11,0,3,The unregistered user made sales for price: 957.9 ? ,2009-10-26
1127,Collin,Carpenter,41,6319.2,CollinCarpenter7gmail.com,3.80765E+11,1,2,The registered user made  1 sales for last 6 month. Total price: 6319.2 ? ,2019-02-12
1128,Clifton,Chapman,94,4865.4,CliftonChapman5gmail.com,3.80832E+11,0,2,The registered user made  7 sales for last 9 month. Total price: 4865.4 ? ,2016-05-28
1129,David,Weaver,88,3442.7,DavidWeaver5gmail.com,3.80717E+11,1,3,The unregistered user made sales for price: 3442.7 ? ,2008-09-20
1130,Hubert,Johns,44,7054.1,HubertJohns6gmail.com,3.80652E+11,0,3,The unregistered user made sales for price: 7054.1 ? ,2011-02-24
1131,Kristian,Berry,92,1510.6,KristianBerry3gmail.com,3.80342E+11,0,3,The unregistered user made sales for price: 1510.6 ? ,2012-01-07
1132,Curtis,Peters,49,8765.8,CurtisPeters7gmail.com,3.80173E+11,1,3,The unregistered user made sales for price: 8765.8 ? ,2003-02-19
1133,Jonathan,Davidson,68,2107.6,JonathanDavidson5gmail.com,3.80817E+11,0,2,The registered user made  2 sales for last 10 month. Total price: 2107.6 ? ,2018-11-13
1134,Kenneth,Mason,55,1788.7,KennethMason9gmail.com,3.8058E+11,1,3,The unregistered user made sales for price: 1788.7 ? ,2005-01-08
1135,Theodore,Goodwin,56,1218.7,TheodoreGoodwin6gmail.com,3.80447E+11,1,2,The registered user made  7 sales for last 7 month. Total price: 1218.7 ? ,2016-03-27
1136,Peter,Campbell,51,6298.3,PeterCampbell5gmail.com,3.80818E+11,1,2,The registered user made  3 sales for last 7 month. Total price: 6298.3 ? ,2013-08-03
1137,Mark,Booth,53,6149.6,MarkBooth4gmail.com,3.80259E+11,0,2,The registered user made  5 sales for last 5 month. Total price: 6149.6 ? ,2013-02-17
1138,August,Owens,50,848.4,AugustOwens9gmail.com,3.80722E+11,0,2,The registered user made  0 sales for last 3 month. Total price: 848.4 ? ,2001-09-25
